"fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","tartness","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality"
6.8,0.6,0.18,1.9,0.079,2.44604705119252,18,86,0.9968,3.59,0.57,9.3,5.89
7.6,0.68,0.02,1.3,0.072,1.36655516727074,9,20,0.9965,3.17,1.08,9.2,3.84
7.8,0.53,0.04,1.7,0.076,1.49274040271959,17,31,0.9964,3.33,0.56,10,5.82
7.4,0.6,0.26,7.3,0.07,3.02049482072407,36,121,0.9982,3.37,0.49,9.4,5.05
7.3,0.59,0.26,7.2,0.07,0.418249160330374,35,121,0.9981,3.37,0.49,9.4,4.97
6.8,0.64,0.1,2.1,0.085,1.66904981461478,18,101,0.9956,3.34,0.52,10.2,5.21
7.3,0.55,0.03,1.6,0.072,3.98806719176642,17,42,0.9956,3.37,0.48,9,4.03
6.8,0.63,0.07,2.1,0.089,2.22389129455496,11,44,0.9953,3.47,0.55,10.4,6.11
7.5,0.705,0.24,1.8,0.36,0.928301931065945,15,63,0.9964,3,1.59,9.5,5.13
7.9,0.885,0.03,1.8,0.058,3.60603962571042,4,8,0.9972,3.36,0.33,9.1,3.97
8,0.42,0.17,2,0.073,0.792769130373506,6,18,0.9972,3.29,0.61,9.2,5.97
8,0.42,0.17,2,0.073,2.22351064218609,6,18,0.9972,3.29,0.61,9.2,6.06
7.4,0.62,0.05,1.9,0.068,1.39802642549292,24,42,0.9961,3.42,0.57,11.5,6.19
7.3,0.38,0.21,2,0.08,0.38179181903246,7,35,0.9961,3.33,0.47,9.5,5.1
6.9,0.5,0.04,1.5,0.085,2.52916646765733,19,49,0.9958,3.35,0.78,9.5,5.13
7.3,0.38,0.21,2,0.08,2.06820027146405,7,35,0.9961,3.33,0.47,9.5,5.03
7.5,0.52,0.42,2.3,0.087,1.87982972463661,8,38,0.9972,3.58,0.61,10.5,6.2
8.8,0.61,0.14,2.4,0.067,1.78092180159922,10,42,0.9969,3.19,0.59,9.5,5
8.8,0.61,0.14,2.4,0.067,0.729895890783401,10,42,0.9969,3.19,0.59,9.5,4.96
8.9,0.61,0.49,2,0.27,1.58312738500356,23,110,0.9972,3.12,1.02,9.3,5.08
7.2,0.73,0.02,2.5,0.076,2.61118979969885,16,42,0.9972,3.44,0.52,9.3,5
6.8,0.61,0.2,1.8,0.077,0.971643353186119,11,65,0.9971,3.54,0.58,9.3,5.04
8.9,0.31,0.57,2,0.111,1.10153256500916,26,85,0.9971,3.26,0.53,9.7,5
7.4,0.39,0.48,2,0.082,2.34796273521702,14,67,0.9972,3.34,0.55,9.2,4.9
7.7,0.705,0.1,2.6,0.084,2.25858699382809,9,26,0.9976,3.39,0.49,9.7,5.09
8.2,0.5,0.35,2.9,0.077,1.81883112748531,21,127,0.9976,3.23,0.62,9.4,4.94
6.4,0.37,0.25,1.9,0.074,2.10343269003602,21,49,0.9974,3.57,0.62,9.8,5.9
7.6,0.55,0.21,2.2,0.071,2.00592610903793,7,28,0.9964,3.28,0.55,9.7,4.96
7.6,0.55,0.21,2.2,0.071,2.99429030321633,7,28,0.9964,3.28,0.55,9.7,4.97
7.8,0.59,0.33,2,0.074,2.18435298843365,24,120,0.9968,3.25,0.54,9.4,5.07
7.3,0.58,0.3,2.4,0.074,2.38160156774115,15,55,0.9968,3.46,0.59,10.2,4.83
11.5,0.3,0.6,2,0.067,2.44366295412494,12,27,0.9981,3.11,0.97,10.1,6.04
5.4,0.835,0.08,1.2,0.046,1.08603991273702,13,93,0.9924,3.57,0.85,13,7.02
6.9,1.09,0.06,2.1,0.061,1.48734576697528,12,31,0.9948,3.51,0.43,11.4,4
9.6,0.32,0.47,1.4,0.056,2.2496519214119,9,24,0.99695,3.22,0.82,10.3,7.11
6.8,0.5,0.11,1.5,0.075,2.45103029403093,16,49,0.99545,3.36,0.79,9.5,5.09
7,0.42,0.35,1.6,0.088,1.40329332778374,16,39,0.9961,3.34,0.55,9.2,5.14
7,0.43,0.36,1.6,0.089,0.407237191454028,14,37,0.99615,3.34,0.56,9.2,6.13
12.8,0.3,0.74,2.6,0.095,1.9446676608905,9,28,0.9994,3.2,0.77,10.8,6.92
12.8,0.3,0.74,2.6,0.095,2.35476642108002,9,28,0.9994,3.2,0.77,10.8,6.97
7.8,0.57,0.31,1.8,0.069,2.47857604369726,26,120,0.99625,3.29,0.53,9.3,5.1
7.8,0.44,0.28,2.7,0.1,1.93363150766426,18,95,0.9966,3.22,0.67,9.4,5.06
11,0.3,0.58,2.1,0.054,-0.199883065252991,7,19,0.998,3.31,0.88,10.5,6.97
9.7,0.53,0.6,2,0.039,3.04652975133932,5,19,0.99585,3.3,0.86,12.4,6.07
8,0.725,0.24,2.8,0.083,1.30249084397896,10,62,0.99685,3.35,0.56,10,5.94
8.2,0.57,0.26,2.2,0.06,3.06219613260684,28,65,0.9959,3.3,0.43,10.1,4.96
7.8,0.735,0.08,2.4,0.092,1.14047502511224,10,41,0.9974,3.24,0.71,9.8,6.05
8.7,0.625,0.16,2,0.101,2.72242187113053,13,49,0.9962,3.14,0.57,11,5.07
8.1,0.725,0.22,2.2,0.072,1.1348171315367,11,41,0.9967,3.36,0.55,9.1,5.03
7.5,0.49,0.19,1.9,0.076,1.97086606500365,10,44,0.9957,3.39,0.54,9.7,4.97
7.8,0.53,0.33,2.4,0.08,1.54557682473287,24,144,0.99655,3.3,0.6,9.5,4.94
7.8,0.34,0.37,2,0.082,1.74433797675298,24,58,0.9964,3.34,0.59,9.4,6.02
7.4,0.53,0.26,2,0.101,2.65394175366105,16,72,0.9957,3.15,0.57,9.4,4.96
6.8,0.61,0.04,1.5,0.057,1.57097206327261,5,10,0.99525,3.42,0.6,9.5,4.83
8.6,0.645,0.25,2,0.083,1.01852584736473,8,28,0.99815,3.28,0.6,10,6.07
8.4,0.635,0.36,2,0.089,0.993668326865377,15,55,0.99745,3.31,0.57,10.4,3.99
7.7,0.43,0.25,2.6,0.073,2.78694448263304,29,63,0.99615,3.37,0.58,10.5,5.95
8.9,0.59,0.5,2,0.337,0.657233756895645,27,81,0.9964,3.04,1.61,9.5,6
9,0.82,0.14,2.6,0.089,3.13516873725405,9,23,0.9984,3.39,0.63,9.8,4.95
7.7,0.43,0.25,2.6,0.073,0.851077136077744,29,63,0.99615,3.37,0.58,10.5,6.11
5.2,0.48,0.04,1.6,0.054,2.28592930442824,19,106,0.9927,3.54,0.62,12.2,7.04
8,0.38,0.06,1.8,0.078,0.636936451176633,12,49,0.99625,3.37,0.52,9.9,6.04
8.5,0.37,0.2,2.8,0.09,0.752961885698625,18,58,0.998,3.34,0.7,9.6,6
6.9,0.52,0.25,2.6,0.081,2.99383170590928,10,37,0.99685,3.46,0.5,11,5.13
8.2,1,0.09,2.3,0.065,3.90600327684334,7,37,0.99685,3.32,0.55,9,5.9
7.2,0.63,0,1.9,0.097,2.06518528430626,14,38,0.99675,3.37,0.58,9,5.99
8.2,1,0.09,2.3,0.065,2.01235965362972,7,37,0.99685,3.32,0.55,9,5.81
8.9,0.635,0.37,1.7,0.263,3.98237494593683,5,62,0.9971,3,1.09,9.3,5.17
12,0.38,0.56,2.1,0.093,3.3880486137407,6,24,0.99925,3.14,0.71,10.9,6.03
7.7,0.58,0.1,1.8,0.102,2.11935436609012,28,109,0.99565,3.08,0.49,9.8,6.05
15,0.21,0.44,2.2,0.075,1.33243600991523,10,24,1.00005,3.07,0.84,9.2,7.06
15,0.21,0.44,2.2,0.075,1.97700070018997,10,24,1.00005,3.07,0.84,9.2,7.03
7.3,0.66,0,2,0.084,2.89408857206927,6,23,0.9983,3.61,0.96,9.9,5.86
7.1,0.68,0.07,1.9,0.075,2.14749351544395,16,51,0.99685,3.38,0.52,9.5,4.97
8.2,0.6,0.17,2.3,0.072,1.91667148567364,11,73,0.9963,3.2,0.45,9.3,5.03
7.7,0.53,0.06,1.7,0.074,2.00823673337124,9,39,0.99615,3.35,0.48,9.8,6.14
10.8,0.32,0.44,1.6,0.063,0.40811202139925,16,37,0.9985,3.22,0.78,10,5.75
7.1,0.6,0,1.8,0.074,3.09588534167345,16,34,0.9972,3.47,0.7,9.9,5.88
11.1,0.35,0.48,3.1,0.09,1.18656077807147,5,21,0.9986,3.17,0.53,10.5,4.87
7.7,0.775,0.42,1.9,0.092,3.27806429569187,8,86,0.9959,3.23,0.59,9.5,5.1
7.1,0.6,0,1.8,0.074,1.65963769981036,16,34,0.9972,3.47,0.7,9.9,5.94
8,0.57,0.23,3.2,0.073,1.66103933988383,17,119,0.99675,3.26,0.57,9.3,4.84
9.4,0.34,0.37,2.2,0.075,1.52202965396466,5,13,0.998,3.22,0.62,9.2,5.02
6.6,0.695,0,2.1,0.075,3.56424784333237,12,56,0.9968,3.49,0.67,9.2,5.05
10,0.31,0.47,2.6,0.085,2.62444228942649,14,33,0.99965,3.36,0.8,10.5,7.1
7.9,0.33,0.23,1.7,0.077,1.97267679077447,18,45,0.99625,3.29,0.65,9.3,5.08
7,0.975,0.04,2,0.087,1.72569807942682,12,67,0.99565,3.35,0.6,9.4,3.93
8,0.52,0.03,1.7,0.07,2.09304834163182,10,35,0.99575,3.34,0.57,10,5.02
7.9,0.37,0.23,1.8,0.077,3.10019788533634,23,49,0.9963,3.28,0.67,9.3,4.91
12.5,0.56,0.49,2.4,0.064,3.2025791547016,5,27,0.9999,3.08,0.87,10.9,5.16
11.8,0.26,0.52,1.8,0.071,4.2445016141439,6,10,0.9968,3.2,0.72,10.2,6.93
8.1,0.87,0,3.3,0.096,3.59808725207237,26,61,1.00025,3.6,0.72,9.8,4.09
7.9,0.35,0.46,3.6,0.078,3.27054981565643,15,37,0.9973,3.35,0.86,12.8,7.99
11.5,0.18,0.51,4,0.104,1.40143753415588,4,23,0.9996,3.28,0.97,10.1,6
7.9,0.545,0.06,4,0.087,1.58421583400774,27,61,0.9965,3.36,0.67,10.7,6.06
11.5,0.18,0.51,4,0.104,1.81320190003782,4,23,0.9996,3.28,0.97,10.1,5.98
10.9,0.37,0.58,4,0.071,1.12400562259673,17,65,0.99935,3.22,0.78,10.1,5.02
8.4,0.715,0.2,2.4,0.076,0.141836999323547,10,38,0.99735,3.31,0.64,9.4,4.98
7.5,0.65,0.18,7,0.088,2.18275084229832,27,94,0.99915,3.38,0.77,9.4,5.05
7.9,0.545,0.06,4,0.087,2.49939352060335,27,61,0.9965,3.36,0.67,10.7,6.23
6.9,0.54,0.04,3,0.077,4.29050842665345,7,27,0.9987,3.69,0.91,9.4,6.08
11.5,0.18,0.51,4,0.104,2.2745191470983,4,23,0.9996,3.28,0.97,10.1,5.98
8.9,0.4,0.32,5.6,0.087,2.88790049700482,10,47,0.9991,3.38,0.77,10.5,7.13
11.4,0.26,0.44,3.6,0.071,1.19975510965315,6,19,0.9986,3.12,0.82,9.3,6.06
7.7,0.27,0.68,3.5,0.358,1.247852498546,5,10,0.9972,3.25,1.08,9.9,7.03
7.6,0.52,0.12,3,0.067,1.19829513536167,12,53,0.9971,3.36,0.57,9.1,4.94
9.9,0.59,0.07,3.4,0.102,2.90880849133447,32,71,1.00015,3.31,0.71,9.8,5.03
9.9,0.59,0.07,3.4,0.102,2.47442139649848,32,71,1.00015,3.31,0.71,9.8,4.95
12,0.45,0.55,2,0.073,1.8977268872215,25,49,0.9997,3.1,0.76,10.3,5.89
7.5,0.4,0.12,3,0.092,2.27243822127094,29,53,0.9967,3.37,0.7,10.3,6.1
8.7,0.52,0.09,2.5,0.091,2.37300930666433,20,49,0.9976,3.34,0.86,10.6,7.06
11.6,0.42,0.53,3.3,0.105,0.0204386823057914,33,98,1.001,3.2,0.95,9.2,5.18
8.7,0.52,0.09,2.5,0.091,2.66289732085822,20,49,0.9976,3.34,0.86,10.6,7.11
11,0.2,0.48,2,0.343,2.97232125944592,6,18,0.9979,3.3,0.71,10.5,4.86
10.4,0.55,0.23,2.7,0.091,2.34821175916689,18,48,0.9994,3.22,0.64,10.3,6.08
6.9,0.36,0.25,2.4,0.098,1.63686550391733,5,16,0.9964,3.41,0.6,10.1,5.91
13.3,0.34,0.52,3.2,0.094,2.44041461798753,17,53,1.0014,3.05,0.81,9.5,6.02
10.8,0.5,0.46,2.5,0.073,0.853722259506327,5,27,1.0001,3.05,0.64,9.5,4.95
10.6,0.83,0.37,2.6,0.086,1.5262193961293,26,70,0.9981,3.16,0.52,9.9,4.99
7.1,0.63,0.06,2,0.083,1.86279137202972,8,29,0.99855,3.67,0.73,9.6,5.03
7.2,0.65,0.02,2.3,0.094,1.47379000150068,5,31,0.9993,3.67,0.8,9.7,5.09
6.9,0.67,0.06,2.1,0.08,1.11923192396882,8,33,0.99845,3.68,0.71,9.6,5.05
7.5,0.53,0.06,2.6,0.086,3.19859393442987,20,44,0.9965,3.38,0.59,10.7,5.97
11.1,0.18,0.48,1.5,0.068,1.21726957515478,7,15,0.9973,3.22,0.64,10.1,5.94
8.3,0.705,0.12,2.6,0.092,1.81982415884365,12,28,0.9994,3.51,0.72,10,5.05
7.4,0.67,0.12,1.6,0.186,1.82927728886198,5,21,0.996,3.39,0.54,9.5,5.16
10.3,0.53,0.48,2.5,0.063,2.15373255823591,6,25,0.9998,3.12,0.59,9.3,6.02
10.3,0.41,0.42,2.4,0.213,1.01443485593147,6,14,0.9994,3.19,0.62,9.5,6.09
10.3,0.43,0.44,2.4,0.214,2.0456846430092,5,12,0.9994,3.19,0.63,9.5,5.92
7.4,0.29,0.38,1.7,0.062,3.48025328965682,9,30,0.9968,3.41,0.53,9.5,6.06
7.9,0.53,0.24,2,0.072,3.280484186186,15,105,0.996,3.27,0.54,9.4,5.92
9,0.46,0.31,2.8,0.093,2.93963731083734,19,98,0.99815,3.32,0.63,9.5,5.89
8.6,0.47,0.3,3,0.076,4.23731863174849,30,135,0.9976,3.3,0.53,9.4,4.96
7.1,0.35,0.29,2.5,0.096,3.0119662694174,20,53,0.9962,3.42,0.65,11,6.14
9.6,0.56,0.23,3.4,0.102,1.49724515138822,37,92,0.9996,3.3,0.65,10.1,5.01
9.6,0.77,0.12,2.9,0.082,3.60927645400286,30,74,0.99865,3.3,0.64,10.4,5.98
9.8,0.66,0.39,3.2,0.083,2.06251718479248,21,59,0.9989,3.37,0.71,11.5,6.91
9.6,0.77,0.12,2.9,0.082,1.73187403144117,30,74,0.99865,3.3,0.64,10.4,6.11
9.8,0.66,0.39,3.2,0.083,2.18416199262832,21,59,0.9989,3.37,0.71,11.5,7.02
9.3,0.61,0.26,3.4,0.09,3.989985972925,25,87,0.99975,3.24,0.62,9.7,4.94
7.8,0.62,0.05,2.3,0.079,1.58534491059922,6,18,0.99735,3.29,0.63,9.3,5.03
10,0.49,0.2,11,0.071,3.83929563251309,13,50,1.0015,3.16,0.69,9.2,5.96
10,0.49,0.2,11,0.071,1.55649861937047,13,50,1.0015,3.16,0.69,9.2,5.96
10.3,0.44,0.5,4.5,0.107,4.3017960071422,5,13,0.998,3.28,0.83,11.5,4.94
10.7,0.46,0.39,2,0.061,2.21889899290011,7,15,0.9981,3.18,0.62,9.5,5.01
10.2,0.36,0.64,2.9,0.122,1.25809168351915,10,41,0.998,3.23,0.66,12.5,5.81
8,0.58,0.28,3.2,0.066,1.70746340107195,21,114,0.9973,3.22,0.54,9.4,6.03
8.4,0.56,0.08,2.1,0.105,3.8952183197569,16,44,0.9958,3.13,0.52,11,5.04
7.9,0.65,0.01,2.5,0.078,2.28951310481584,17,38,0.9963,3.34,0.74,11.7,6.85
11.9,0.695,0.53,3.4,0.128,2.2843514653611,7,21,0.9992,3.17,0.84,12.2,7
7.8,0.43,0.32,2.8,0.08,1.71976488903089,29,58,0.9974,3.31,0.64,10.3,4.96
12.4,0.49,0.58,3,0.103,1.13213167645032,28,99,1.0008,3.16,1,11.5,5.91
12.5,0.28,0.54,2.3,0.082,2.12596441734429,12,29,0.9997,3.11,1.36,9.8,7.06
12.2,0.34,0.5,2.4,0.066,2.62600714481637,10,21,1,3.12,1.18,9.2,5.93
10.9,0.39,0.47,1.8,0.118,2.0484811826892,6,14,0.9982,3.3,0.75,9.8,6.01
10.9,0.39,0.47,1.8,0.118,3.37751955579553,6,14,0.9982,3.3,0.75,9.8,6.21
11.9,0.57,0.5,2.6,0.082,2.75924964692514,6,32,1.0006,3.12,0.78,10.7,5.99
7,0.685,0,1.9,0.067,0.667697915285586,40,63,0.9979,3.6,0.81,9.9,4.85
6.6,0.815,0.02,2.7,0.072,1.00668371503046,17,34,0.9955,3.58,0.89,12.3,7.07
13.8,0.49,0.67,3,0.093,4.20557546840249,6,15,0.9986,3.02,0.93,12,6.09
9.6,0.56,0.31,2.8,0.089,0.897556265180799,15,46,0.9979,3.11,0.92,10,6.1
9.1,0.785,0,2.6,0.093,1.61702469825572,11,28,0.9994,3.36,0.86,9.4,5.92
10.7,0.67,0.22,2.7,0.107,2.89805161996709,17,34,1.0004,3.28,0.98,9.9,5.94
9.1,0.795,0,2.6,0.096,2.72322145116028,11,26,0.9994,3.35,0.83,9.4,5.92
7.7,0.665,0,2.4,0.09,3.93221233659542,8,19,0.9974,3.27,0.73,9.3,4.86
13.5,0.53,0.79,4.8,0.12,2.77203852668904,23,77,1.0018,3.18,0.77,13,5.04
6.7,0.75,0.01,2.4,0.078,3.69499052333225,17,32,0.9955,3.55,0.61,12.8,5.93
11.5,0.41,0.52,3,0.08,2.17709112345965,29,55,1.0001,3.26,0.88,11,5.13
10.5,0.42,0.66,2.95,0.116,3.41239379487969,12,29,0.997,3.24,0.75,11.7,6.97
11.9,0.43,0.66,3.1,0.109,2.04399912555158,10,23,1,3.15,0.85,10.4,6.9
12.6,0.38,0.66,2.6,0.088,2.89452913399201,10,41,1.001,3.17,0.68,9.8,5.87
8.2,0.7,0.23,2,0.099,0.514180823734162,14,81,0.9973,3.19,0.7,9.4,4.89
8.6,0.45,0.31,2.6,0.086,0.933400329421872,21,50,0.9982,3.37,0.91,9.9,6.03
11.9,0.58,0.66,2.5,0.072,1.92946754092272,6,37,0.9992,3.05,0.56,10,4.88
12.8,0.615,0.66,5.8,0.083,2.08508688558497,7,42,1.0022,3.07,0.73,10,7.04
10,0.42,0.5,3.4,0.107,3.09272855010687,7,21,0.9979,3.26,0.93,11.8,6.1
12.8,0.615,0.66,5.8,0.083,1.39467579712188,7,42,1.0022,3.07,0.73,10,7.12
10.4,0.575,0.61,2.6,0.076,1.43199682177865,11,24,1,3.16,0.69,9,4.88
10.3,0.34,0.52,2.8,0.159,2.28886661804389,15,75,0.9998,3.18,0.64,9.4,4.95
9.4,0.27,0.53,2.4,0.074,2.31532933527679,6,18,0.9962,3.2,1.13,12,6.96
6.9,0.765,0.02,2.3,0.063,1.70187770314581,35,63,0.9975,3.57,0.78,9.9,4.98
7.9,0.24,0.4,1.6,0.056,1.87349538072401,11,25,0.9967,3.32,0.87,8.7,6.06
9.1,0.28,0.48,1.8,0.067,1.3194759477806,26,46,0.9967,3.32,1.04,10.6,6.1
7.4,0.55,0.22,2.2,0.106,0.143893618842461,12,72,0.9959,3.05,0.63,9.2,5.06
14,0.41,0.63,3.8,0.089,2.34488272056276,6,47,1.0014,3.01,0.81,10.8,6.01
11.5,0.54,0.71,4.4,0.124,2.3387976057124,6,15,0.9984,3.01,0.83,11.8,7
11.5,0.45,0.5,3,0.078,2.48216082290035,19,47,1.0003,3.26,1.11,11,5.88
9.4,0.27,0.53,2.4,0.074,1.14784675050126,6,18,0.9962,3.2,1.13,12,6.99
11.4,0.625,0.66,6.2,0.088,1.03309433106241,6,24,0.9988,3.11,0.99,13.3,6.26
8.3,0.42,0.38,2.5,0.094,1.64608361895371,24,60,0.9979,3.31,0.7,10.8,6.24
8.3,0.26,0.42,2,0.08,0.908070410214068,11,27,0.9974,3.21,0.8,9.4,6.05
13.7,0.415,0.68,2.9,0.085,2.98521418541675,17,43,1.0014,3.06,0.8,10,6.18
8.3,0.26,0.42,2,0.08,1.72558278615684,11,27,0.9974,3.21,0.8,9.4,6.04
8.3,0.26,0.42,2,0.08,3.22698317714061,11,27,0.9974,3.21,0.8,9.4,6.05
7.7,0.51,0.28,2.1,0.087,0.822876001485407,23,54,0.998,3.42,0.74,9.2,4.88
7.8,0.54,0.26,2,0.088,-0.484176678799777,23,48,0.9981,3.41,0.74,9.2,6.04
8.3,0.66,0.15,1.9,0.079,2.29567950498518,17,42,0.9972,3.31,0.54,9.6,6.02
7.8,0.46,0.26,1.9,0.088,3.35691421032571,23,53,0.9981,3.43,0.74,9.2,5.85
5.6,0.85,0.05,1.4,0.045,2.23236116876658,12,88,0.9924,3.56,0.82,12.9,7.89
9.5,0.37,0.52,2,0.082,2.04045628159299,6,26,0.998,3.18,0.51,9.5,4.95
8.4,0.665,0.61,2,0.112,3.5119612619097,13,95,0.997,3.16,0.54,9.1,5.09
12.7,0.6,0.65,2.3,0.063,1.8393208605828,6,25,0.9997,3.03,0.57,9.9,5.17
12,0.37,0.76,4.2,0.066,1.56721498206222,7,38,1.0004,3.22,0.6,13,7.07
6.6,0.735,0.02,7.9,0.122,0.984665527413098,68,124,0.9994,3.47,0.53,9.9,4.96
11.5,0.59,0.59,2.6,0.087,3.36646140350944,13,49,0.9988,3.18,0.65,11,5.98
11.5,0.59,0.59,2.6,0.087,1.30335686114931,13,49,0.9988,3.18,0.65,11,6.09
6.6,0.735,0.02,7.9,0.122,3.35759211572316,68,124,0.9994,3.47,0.53,9.9,4.96
7.7,0.26,0.3,1.7,0.059,1.09090530343655,20,38,0.9949,3.29,0.47,10.8,5.89
12.2,0.48,0.54,2.6,0.085,1.31828451590832,19,64,1,3.1,0.61,10.5,5.86
11.4,0.6,0.49,2.7,0.085,2.40833874638268,10,41,0.9994,3.15,0.63,10.5,6.07
7.7,0.69,0.05,2.7,0.075,0.667889305076979,15,27,0.9974,3.26,0.61,9.1,5
8.7,0.31,0.46,1.4,0.059,1.93918090179167,11,25,0.9966,3.36,0.76,10.1,6.01
9.8,0.44,0.47,2.5,0.063,1.05329890083464,9,28,0.9981,3.24,0.65,10.8,5.99
12,0.39,0.66,3,0.093,1.36252768646269,12,30,0.9996,3.18,0.63,10.8,7.07
10.4,0.34,0.58,3.7,0.174,1.54521748090297,6,16,0.997,3.19,0.7,11.3,6.08
9,0.43,0.34,2.5,0.08,3.09601186244554,26,86,0.9987,3.38,0.62,9.5,5.99
9.1,0.45,0.35,2.4,0.08,2.30100605174811,23,78,0.9987,3.38,0.62,9.5,4.93
7.1,0.735,0.16,1.9,0.1,0.794043023299905,15,77,0.9966,3.27,0.64,9.3,5.05
9.9,0.4,0.53,6.7,0.097,2.79006244340698,6,19,0.9986,3.27,0.82,11.7,7.12
8.8,0.52,0.34,2.7,0.087,1.9236007920302,24,122,0.9982,3.26,0.61,9.5,5.13
8.6,0.725,0.24,6.6,0.117,1.98297478551658,31,134,1.0014,3.32,1.07,9.3,4.86
10.6,0.48,0.64,2.2,0.111,2.53520782780935,6,20,0.997,3.26,0.66,11.7,6
7,0.58,0.12,1.9,0.091,1.95309878820955,34,124,0.9956,3.44,0.48,10.5,4.89
11.9,0.38,0.51,2,0.121,1.05344101435483,7,20,0.9996,3.24,0.76,10.4,6.1
6.8,0.77,0,1.8,0.066,0.541619937650203,34,52,0.9976,3.62,0.68,9.9,5.04
6.6,0.84,0.03,2.3,0.059,1.18606998143514,32,48,0.9952,3.52,0.56,12.3,7.14
7.7,0.96,0.2,2,0.047,2.36661663368314,15,60,0.9955,3.36,0.44,10.9,4.87
10.5,0.24,0.47,2.1,0.066,1.54018263483739,6,24,0.9978,3.15,0.9,11,7.09
6.6,0.84,0.03,2.3,0.059,2.41941134333667,32,48,0.9952,3.52,0.56,12.3,7.17
6.4,0.67,0.08,2.1,0.045,1.75623318030236,19,48,0.9949,3.49,0.49,11.4,6.09
9.5,0.78,0.22,1.9,0.077,1.33735609057057,6,32,0.9988,3.26,0.56,10.6,5.89
9.1,0.52,0.33,1.3,0.07,2.75671564031886,9,30,0.9978,3.24,0.6,9.3,5
12.8,0.84,0.63,2.4,0.088,2.62143297139565,13,35,0.9997,3.1,0.6,10.4,6.07
10.5,0.24,0.47,2.1,0.066,2.19384589353227,6,24,0.9978,3.15,0.9,11,7.03
7.8,0.55,0.35,2.2,0.074,2.17987131432509,21,66,0.9974,3.25,0.56,9.2,5.09
11.9,0.37,0.69,2.3,0.078,3.46394739681718,12,24,0.9958,3,0.65,12.8,5.92
12.3,0.39,0.63,2.3,0.091,1.58105825053235,6,18,1.0004,3.16,0.49,9.5,5.03
10.4,0.41,0.55,3.2,0.076,2.64814017691043,22,54,0.9996,3.15,0.89,9.9,6
12.3,0.39,0.63,2.3,0.091,1.75068304114621,6,18,1.0004,3.16,0.49,9.5,4.95
8,0.67,0.3,2,0.06,1.47085488294858,38,62,0.9958,3.26,0.56,10.2,6.22
11.1,0.45,0.73,3.2,0.066,2.68499566358265,6,22,0.9986,3.17,0.66,11.2,5.92
10.4,0.41,0.55,3.2,0.076,1.82683776914544,22,54,0.9996,3.15,0.89,9.9,6.01
7,0.62,0.18,1.5,0.062,3.59707536883848,7,50,0.9951,3.08,0.6,9.3,4.98
12.6,0.31,0.72,2.2,0.072,1.60033782781056,6,29,0.9987,2.88,0.82,9.8,8.05
11.9,0.4,0.65,2.15,0.068,1.14544474044298,7,27,0.9988,3.06,0.68,11.3,5.82
15.6,0.685,0.76,3.7,0.1,2.6243329746192,6,43,1.0032,2.95,0.68,11.2,7.07
10,0.44,0.49,2.7,0.077,2.170582994438,11,19,0.9963,3.23,0.63,11.6,6.96
5.3,0.57,0.01,1.7,0.054,2.21651338831898,5,27,0.9934,3.57,0.84,12.5,7.01
12.5,0.38,0.6,2.6,0.081,2.06493838029127,31,72,0.9996,3.1,0.73,10.5,4.97
9.3,0.48,0.29,2.1,0.127,-0.57518139399065,6,16,0.9968,3.22,0.72,11.2,4.93
8.6,0.53,0.22,2,0.1,2.16880563042305,7,27,0.9967,3.2,0.56,10.2,6.13
11.9,0.39,0.69,2.8,0.095,2.66888303566919,17,35,0.9994,3.1,0.61,10.8,5.91
11.9,0.39,0.69,2.8,0.095,0.281649719330507,17,35,0.9994,3.1,0.61,10.8,6.08
6.8,0.56,0.03,1.7,0.084,3.0369212896388,18,35,0.9968,3.44,0.63,10,6.13
10.4,0.33,0.63,2.8,0.084,0.851579693729316,5,22,0.9998,3.26,0.74,11.2,6.95
7,0.23,0.4,1.6,0.063,2.80957486754369,21,67,0.9952,3.5,0.63,11.1,5.02
11.3,0.62,0.67,5.2,0.086,-0.183303567615612,6,19,0.9988,3.22,0.69,13.4,7.92
8.9,0.59,0.39,2.3,0.095,1.42143564980542,5,22,0.9986,3.37,0.58,10.3,4.85
9.2,0.63,0.21,2.7,0.097,3.1301085767683,29,65,0.9988,3.28,0.58,9.6,5.09
10.4,0.33,0.63,2.8,0.084,2.99956425611912,5,22,0.9998,3.26,0.74,11.2,7.1
11.6,0.58,0.66,2.2,0.074,1.41229107335481,10,47,1.0008,3.25,0.57,9,3.05
8.3,0.615,0.22,2.6,0.087,-0.741549110162879,6,19,0.9982,3.26,0.61,9.3,4.95
11,0.26,0.68,2.55,0.085,2.85183727329313,10,25,0.997,3.18,0.61,11.8,5.01
8.1,0.66,0.7,2.2,0.098,1.66285993931603,25,129,0.9972,3.08,0.53,9,4.8
11.5,0.315,0.54,2.1,0.084,2.23961481462689,5,15,0.9987,2.98,0.7,9.2,5.89
10,0.29,0.4,2.9,0.098,1.58789779642027,10,26,1.0006,3.48,0.91,9.7,4.8
10.3,0.5,0.42,2,0.069,0.643206878459566,21,51,0.9982,3.16,0.72,11.5,6
8.8,0.46,0.45,2.6,0.065,2.4615945508368,7,18,0.9947,3.32,0.79,14,6.16
